datetime;open;high;low;close;volume
2021-08-10 13:30:00;712.82001;713.90973;708.10999;709.98999;2779814
2021-08-10 09:30:00;713.22998;716.50000;701.88000;712.86292;9650632
2021-08-09 13:30:00;715.70001;716.78998;712.41998;713.92999;536303
2021-08-09 09:30:00;710.15997;719.01001;705.13000;715.72998;4006134
2021-08-06 13:30:00;701.70001;702.09003;698.02942;698.89001;4293576
2021-08-06 09:30:00;713.05713;716.33002;697.63000;701.53003;10227327
2021-08-05 13:30:00;714.60999;716.23993;713.21002;714.63000;3104657
2021-08-05 09:30:00;716.00000;720.94989;711.40997;714.63000;9246937
2021-08-04 13:30:00;714.27991;714.74988;708.92999;710.90997;3464415
2021-08-04 09:30:00;710.93512;724.90002;708.92999;714.21002;12399768
2021-08-03 13:30:00;707.03998;712.40320;706.87000;709.85999;4736228
2021-08-03 09:30:00;719.00000;722.59003;701.02002;706.90002;16233926
2021-08-02 13:30:00;715.76007;719.79999;706.79999;709.65997;7377597
2021-08-02 09:30:00;699.34998;726.88000;698.57001;715.70001;24737624
2021-07-30 13:30:00;692.08002;692.92999;682.77002;687.53003;7381697
2021-07-30 09:30:00;671.75800;697.53003;669.00000;692.17999;20740811
2021-07-29 13:30:00;676.65997;683.69000;674.34003;677.35999;8187322
2021-07-29 09:30:00;649.78998;680.79999;649.00000;676.65002;20846591
2021-07-28 13:30:00;645.00000;649.92987;642.45001;646.97998;3848849
2021-07-28 09:30:00;647.07001;654.96991;639.40009;645.29999;11719620
2021-07-27 13:30:00;628.98291;646.00000;628.02002;644.78003;9326980
2021-07-27 09:30:00;663.38000;666.46997;627.23999;629.02002;22845156
2021-07-26 13:30:00;666.05499;666.79999;653.74042;658.19000;6903533
2021-07-26 09:30:00;650.67999;668.19989;647.11011;666.01001;14637981
2021-07-23 13:30:00;645.03003;648.79999;642.82001;643.38000;4162419
2021-07-23 09:30:00;646.35999;647.21002;637.30011;644.91998;9720633
2021-07-22 13:30:00;649.66010;656.25000;647.68011;649.12323;4752503
2021-07-22 09:30:00;656.44281;662.16998;644.65009;649.63348;9717025
2021-07-21 13:30:00;654.19000;656.42999;651.84998;655.28998;3318528
2021-07-21 09:30:00;659.65002;664.85992;650.31012;654.21503;10006513
2021-07-20 13:30:00;649.86530;662.39160;648.12628;661.35999;4862200
2021-07-20 09:30:00;651.85999;652.69171;640.54999;649.87988;9714637
2021-07-19 13:30:00;636.57001;647.19989;636.17010;646.40997;5475471
2021-07-19 09:30:00;629.77002;642.77002;621.28998;636.79999;14220689
2021-07-16 13:30:00;647.13000;647.57001;642.20001;644.21997;4390567
2021-07-16 09:30:00;654.21997;656.69989;642.40997;647.26550;11157389
2021-07-15 13:30:00;646.17999;651.65002;637.88000;650.90997;6102473
2021-07-15 09:30:00;658.46002;666.14001;643.44000;646.13019;13732654
2021-07-14 13:30:00;661.34497;662.73999;652.84003;653.38000;6195497
2021-07-14 09:30:00;670.96008;678.60992;660.25000;661.21997;15109034
2021-07-13 13:30:00;674.75000;674.92987;666.32001;668.90997;5807556
2021-07-13 09:30:00;686.08002;693.28003;673.31000;674.81799;14410689
2021-07-12 13:30:00;680.68988;687.23999;679.40002;685.70001;6130441
2021-07-12 09:30:00;662.72998;686.82550;662.18011;680.56000;18667324
2021-07-09 13:30:00;654.58002;657.44000;652.90002;656.94000;4739954
2021-07-09 09:30:00;653.00000;658.90997;647.46002;654.60999;12210653
2021-07-08 13:30:00;649.69092;654.42999;646.16010;653.31000;5233309
2021-07-08 09:30:00;628.37000;650.71997;620.46002;649.65002;16519142
2021-07-07 13:30:00;644.46997;648.70001;642.70001;644.84998;4470085
2021-07-07 09:30:00;664.25647;665.70001;638.32001;644.69000;13772150
2021-07-06 13:30:00;657.11499;660.78003;653.76501;659.58002;4832573
2021-07-06 09:30:00;683.31293;683.79999;651.40021;657.20673;16595235
2021-07-02 13:30:00;681.67999;682.40002;676.25000;678.90002;4845932
2021-07-02 09:30:00;680.96033;700.00000;673.26001;681.64001;21469488
2021-07-01 13:30:00;677.04999;679.70001;674.22998;677.91010;4847419
2021-07-01 09:30:00;683.56000;687.98999;672.84998;677.14001;13094622
2021-06-30 13:30:00;684.23999;685.70001;678.14001;679.90997;4499683
2021-06-30 09:30:00;680.50000;692.81000;678.65009;684.09998;13233243
2021-06-29 13:30:00;678.90002;682.25000;677.25012;680.64001;4549863
2021-06-29 09:30:00;684.65002;687.50989;675.90002;678.81000;12328388
2021-06-28 13:30:00;682.61902;689.85791;681.75000;688.47998;5683368
2021-06-28 09:30:00;671.77002;694.69989;670.32001;682.42999;15255719
2021-06-25 13:30:00;673.90002;675.97998;668.70001;671.59998;8752285
2021-06-25 09:30:00;687.88000;693.79993;671.32001;674.07001;21775686
2021-06-24 13:30:00;688.72498;689.15997;676.28009;679.71997;14544661
2021-06-24 09:30:00;675.34998;697.62000;667.62000;688.67499;29635343
2021-06-23 13:30:00;654.02002;657.20001;650.00000;656.57001;7645260
2021-06-23 09:30:00;632.00000;656.02332;630.13000;653.97009;21494359
2021-06-22 13:30:00;623.45001;628.00000;622.28003;623.71002;0
2021-06-22 09:30:00;618.67999;628.50000;615.59998;623.26001;0
2021-06-21 13:30:00;625.59998;631.33002;620.09998;620.83002;8151873
2021-06-21 09:30:00;626.98499;627.27991;609.00000;625.52148;14575725
2021-06-18 13:30:00;625.00000;625.97998;617.37012;623.32001;6986964
2021-06-18 09:30:00;613.37000;628.34723;611.79999;625.07501;15683240
2021-06-17 13:30:00;617.63971;621.46997;616.00000;616.59998;7144945
2021-06-17 09:30:00;601.88782;619.28003;601.34003;617.50012;14305631
2021-06-16 13:30:00;603.92041;608.50000;595.24438;604.87000;9989289
2021-06-16 09:30:00;597.53497;604.90002;593.50000;603.89502;11119152
2021-06-15 13:30:00;603.71503;605.95001;598.22998;599.35999;5407983
2021-06-15 09:30:00;616.58002;616.78998;600.63000;603.81989;11713642
2021-06-14 13:30:00;612.79999;622.26001;611.71002;617.69000;7094012
2021-06-14 09:30:00;612.35999;625.48999;609.31012;612.85498;12533638
2021-06-11 13:30:00;611.77002;612.19989;605.22998;609.89001;4200321
2021-06-11 09:30:00;609.40002;612.53998;601.54999;611.84003;11336286
2021-06-10 13:30:00;613.78998;616.59003;607.79999;610.12000;6206946
2021-06-10 09:30:00;603.88000;616.22998;600.54010;613.78992;17069539
2021-06-09 13:30:00;600.49390;602.69482;597.63013;598.91998;4321496
2021-06-09 09:30:00;602.16998;611.47998;598.46503;600.53931;10866394
2021-06-08 13:30:00;598.34998;606.03003;598.00000;603.59003;5060183
2021-06-08 09:30:00;623.01001;623.01001;595.50000;598.58002;11688341
2021-06-07 13:30:00;587.08002;608.10999;586.78998;605.29999;1657612
2021-06-07 09:30:00;592.94000;594.53998;582.88000;586.78003;2257409
2021-06-04 13:30:00;597.67999;600.58618;595.81097;599.34998;6623041
2021-06-04 09:30:00;579.71002;598.63000;577.20001;597.45001;16690685
2021-06-03 13:30:00;601.59003;602.48999;571.21997;572.84003;15575080
2021-06-03 09:30:00;601.79999;604.54999;592.17798;602.03003;13548785
2021-06-02 13:30:00;601.63000;606.50000;599.40997;605.07678;6093458
2021-06-02 09:30:00;620.13000;623.35999;599.14001;601.51001;16450243
2021-06-01 13:30:00;626.06000;626.79999;620.54999;624.03003;4592019
2021-06-01 09:30:00;626.00000;633.79999;623.04999;626.07001;12908073
2021-05-28 13:30:00;629.50000;635.59003;624.09998;625.59003;7329671
2021-05-28 09:30:00;628.50000;634.85999;622.38000;629.54498;14517850
2021-05-27 13:30:00;619.96252;631.13000;617.20001;631.03497;7088928
2021-05-27 09:30:00;620.45001;628.64001;616.29999;619.78003;15688457
2021-05-26 13:30:00;622.25000;626.15997;617.00000;619.19000;4533964
2021-05-26 09:30:00;606.50348;624.50000;601.69000;621.71002;8015436
2021-05-25 13:30:00;601.63000;605.12000;599.29999;604.70001;6498176
2021-05-25 09:30:00;607.50000;613.98999;595.71039;601.71350;20766387
2021-05-24 13:30:00;603.65997;614.47998;603.62000;606.87000;4094016
2021-05-24 09:30:00;582.27002;604.21997;574.70001;603.63000;5750800
2021-05-21 13:30:00;586.20502;589.94000;580.00000;580.89001;6859512
2021-05-21 09:30:00;595.78998;596.67999;582.22998;586.28003;18405824
2021-05-20 13:30:00;579.29999;588.78497;577.89502;586.70001;9196924
2021-05-20 09:30:00;575.00000;584.70001;571.07129;579.30988;20501102
2021-05-19 13:30:00;563.45001;564.73999;556.15387;563.46002;9538670
2021-05-19 09:30:00;551.48999;566.15997;546.97998;563.50000;29015598
2021-05-18 13:30:00;590.48932;592.09991;576.00000;577.87000;11015355
2021-05-18 09:30:00;568.38000;596.25000;563.38000;590.42499;24201792
2021-05-17 13:30:00;568.78998;576.88702;561.26001;576.83002;11329866
2021-05-17 09:30:00;575.55310;589.71039;566.25952;568.71002;20317072
2021-05-14 13:30:00;580.84003;591.45001;575.63000;589.73999;9627319
2021-05-14 09:30:00;583.85999;592.65002;570.50000;580.86688;5080732
2021-05-13 13:30:00;565.65997;576.88000;560.00000;571.59998;3502819
2021-05-13 09:30:00;602.23999;606.45990;565.65179;565.65997;23062414
2021-05-12 13:30:00;601.37091;604.73602;586.76501;589.79999;10381843
2021-05-12 09:30:00;602.33160;620.40997;592.06000;601.79413;21975703
2021-05-11 13:30:00;620.25452;627.09991;615.54999;616.85999;10320482
2021-05-11 09:30:00;603.35999;625.59998;595.62000;620.18597;35567214
2021-05-10 13:30:00;638.22998;639.69000;627.71997;629.33002;6597203
2021-05-10 09:30:00;664.90002;665.02002;638.02002;638.18500;19349054
2021-05-07 13:30:00;668.29999;674.42987;664.10010;672.35999;7251427
2021-05-07 09:30:00;663.35999;690.00000;660.21997;668.22998;15297212
2021-05-06 13:30:00;663.76001;665.44000;652.74512;663.70001;7270263
2021-05-06 09:30:00;680.61853;681.02002;650.00000;663.97998;18685836
2021-05-05 13:30:00;673.78961;675.42999;667.34998;671.28003;5614572
2021-05-05 09:30:00;681.13000;685.29547;667.55957;673.78522;15053525
2021-05-04 13:30:00;666.12000;674.17999;660.94830;674.17999;7244175
2021-05-04 09:30:00;680.75000;683.40997;657.70099;666.11682;20950154
2021-05-03 13:30:00;682.90900;689.42987;680.50000;684.78998;7433940
2021-05-03 09:30:00;703.79999;706.00000;682.46002;682.84998;19030420
2021-04-30 13:30:00;714.84003;715.46997;700.45001;709.84003;12173349
2021-04-30 09:30:00;667.10999;715.00000;666.29999;714.98999;26434216
2021-04-29 13:30:00;673.55939;684.42499;671.40009;677.00000;7774680
2021-04-29 09:30:00;699.51001;702.16602;668.50018;673.40997;20537732
2021-04-28 13:30:00;701.98999;702.69989;694.03003;694.46002;5494586
2021-04-28 09:30:00;696.19611;708.50000;693.59998;702.10992;14935232
2021-04-27 13:30:00;710.66998;711.33002;703.35010;704.73999;6482932
2021-04-27 09:30:00;717.59747;724.00000;705.09998;710.69000;22130694
2021-04-26 13:30:00;736.13000;740.59003;733.50000;738.20001;8472020
2021-04-26 09:30:00;740.75000;748.98999;732.60529;736.20001;18073293
2021-04-23 13:30:00;733.02002;733.64001;721.68103;729.40002;8867061
2021-04-23 09:30:00;720.64142;737.35901;715.46002;732.98621;17374776
2021-04-22 13:30:00;734.63129;734.63129;718.03998;719.69000;11249756
2021-04-22 09:30:00;742.00000;753.34998;725.00000;734.72998;23582084
2021-04-21 13:30:00;723.54498;744.84003;723.07001;744.12000;9245728
2021-04-21 09:30:00;704.40002;731.44000;698.00000;723.54999;19428778
2021-04-20 13:30:00;714.33002;721.78998;713.42999;718.98999;7378380
2021-04-20 09:30:00;717.37000;737.25000;710.68500;714.20001;27364126
2021-04-19 13:30:00;712.79999;716.47998;706.67999;714.77002;8338177
2021-04-19 09:30:00;719.90997;725.40002;691.84998;712.71002;30002232
2021-04-16 13:30:00;744.94000;745.15900;736.70502;739.25000;3521002
2021-04-16 09:30:00;730.86499;749.32001;724.67999;745.04999;9486069
2021-04-15 13:30:00;727.58002;738.88000;727.54999;738.84998;7573124
2021-04-15 09:30:00;743.45001;743.67999;721.31000;727.77502;19351661
2021-04-14 13:30:00;750.10999;752.69000;728.03003;732.98999;11343179
2021-04-14 09:30:00;770.69501;780.78998;742.26001;750.31500;35694562
2021-04-13 13:30:00;745.98999;762.98999;744.08002;762.34998;15798191
2021-04-13 09:30:00;712.96057;747.00000;710.65997;745.92999;25487980
2021-04-12 13:30:00;701.77002;704.00000;696.68420;701.63000;6496763
2021-04-12 09:30:00;685.60101;704.79993;682.09003;701.65997;19830580
2021-04-09 13:30:00;678.04999;678.45227;671.09998;677.01001;5292235
2021-04-09 09:30:00;677.46002;680.72998;669.50000;678.25500;3375433
2021-04-08 13:30:00;681.75739;685.60498;679.27777;683.78003;5940158
2021-04-08 09:30:00;677.38000;689.54022;671.64502;681.64349;16114322
2021-04-07 13:30:00;677.89001;682.00000;668.52002;671.03003;9144164
2021-04-07 09:30:00;686.87000;691.38000;674.00000;678.09003;14984304
2021-04-06 13:30:00;685.29999;696.52002;685.04999;691.63000;8378177
2021-04-06 09:30:00;690.52808;695.77771;681.37000;685.47998;18254768
2021-04-05 13:30:00;692.45001;705.22998;689.98999;691.00000;12387255
2021-04-05 09:30:00;707.40002;707.56000;684.70001;692.50562;26742573
2021-04-01 13:30:00;667.43500;671.84003;659.49902;661.75000;9444464
2021-04-01 09:30:00;688.60999;692.42029;666.34003;667.59998;24514179
2021-03-31 13:30:00;664.84998;672.00000;658.78003;668.00000;9286839
2021-03-31 09:30:00;644.44501;665.60992;641.12000;664.77002;21867313
2021-03-30 13:30:00;621.29370;637.65002;615.29999;635.92499;10601618
2021-03-30 09:30:00;601.65088;633.50000;591.01001;621.40997;27062534
2021-03-29 13:30:00;609.40778;613.76233;605.20001;611.51001;7896551
2021-03-29 09:30:00;615.65002;616.45001;596.02002;609.55981;19814806
2021-03-26 13:30:00;616.46008;619.00000;599.90002;618.71002;14094301
2021-03-26 09:30:00;642.00012;643.82001;611.09998;616.64807;18127054
2021-03-25 13:30:00;632.08502;645.46002;624.28003;640.09003;9979858
2021-03-25 09:30:00;612.67999;644.47131;609.96997;631.95502;28408188
2021-03-24 13:30:00;645.40997;650.82001;630.98999;630.98999;6796506
2021-03-24 09:30:00;667.45001;668.02002;641.96503;645.71997;21744628
2021-03-23 13:30:00;669.79999;670.83002;657.51001;663.01001;0
2021-03-23 09:30:00;675.57001;677.79999;663.42999;669.84998;11380741
2021-03-22 13:30:00;690.38202;696.00000;668.75000;670.00000;9763793
2021-03-22 09:30:00;685.57013;699.61902;673.08002;690.29999;25808991
2021-03-19 13:30:00;647.09027;657.21997;645.25000;655.17999;9914431
2021-03-19 09:30:00;644.52002;654.24072;624.62012;647.21399;26976054
2021-03-18 13:30:00;672.87000;674.00000;652.00000;653.15997;10758297
2021-03-18 09:30:00;686.34772;689.22998;667.32001;672.87000;18595405
2021-03-17 13:30:00;674.58002;703.72998;670.03003;701.76001;16104976
2021-03-17 09:30:00;655.79999;683.63000;651.01001;674.50500;21465823
2021-03-16 13:30:00;695.00000;695.03003;671.00000;676.87000;13909951
2021-03-16 09:30:00;702.29578;707.76837;690.69000;694.89001;16839724
2021-03-15 13:30:00;701.69501;709.87000;701.40002;707.94000;6722138
2021-03-15 09:30:00;694.09003;713.14001;684.03998;701.59009;20791823
2021-03-12 13:30:00;688.31000;694.53998;681.24799;693.33002;8417141
2021-03-12 09:30:00;669.81000;694.84998;666.13940;688.16998;23984551
2021-03-11 13:30:00;694.79999;702.50000;689.58002;699.59998;9886330
2021-03-11 09:30:00;699.40002;700.00000;677.17999;694.60999;24922046
2021-03-10 13:30:00;671.49500;683.98999;658.19000;668.27002;13987113
2021-03-10 09:30:00;703.15002;717.84998;655.06000;671.26801;45325845
2021-03-09 13:30:00;668.89001;678.09003;657.40002;673.59003;22094569
2021-03-09 09:30:00;608.50000;672.91779;595.21002;668.66998;40162783
2021-03-08 13:30:00;584.78003;585.16150;558.79999;562.14001;17346969
2021-03-08 09:30:00;600.25000;620.09058;579.51001;585.15997;32924283
2021-03-05 13:30:00;598.20502;606.10712;582.46002;597.95001;17250523
2021-03-05 09:30:00;625.00000;625.79401;539.48999;598.01501;66858560
2021-03-04 13:30:00;618.28998;626.30670;600.00000;621.48999;21725607
2021-03-04 09:30:00;658.71997;668.44989;606.02002;618.70062;40458679
2021-03-03 13:30:00;680.26001;680.46997;652.03998;652.21997;11634740
2021-03-03 09:30:00;688.00000;700.53998;673.89001;680.56000;16948627
2021-03-02 13:30:00;699.46002;702.55609;685.00000;686.31000;7334178
2021-03-02 09:30:00;718.28003;721.10999;698.50000;699.72998;15499530
2021-03-01 13:30:00;709.66998;718.84998;704.85999;718.72998;6968749
2021-03-01 09:30:00;689.90997;717.99988;685.04999;709.47998;18913222
2021-02-26 13:30:00;682.97998;689.07001;670.59998;675.50000;9734203
2021-02-26 09:30:00;700.00000;706.70001;659.54999;682.48749;27584992
2021-02-25 13:30:00;701.21002;705.77551;670.58099;682.59998;49188500
2021-02-25 09:30:00;726.15002;737.20001;683.60999;701.86987;24896166
2021-02-24 13:30:00;731.80011;744.76001;722.00000;742.15002;8369065
2021-02-24 09:30:00;711.46002;737.77991;694.16998;731.88501;27601964
2021-02-23 13:30:00;691.93561;713.60992;680.78998;698.84003;12256270
2021-02-23 09:30:00;662.13000;708.98999;619.50000;691.59497;84900714
2021-02-22 13:30:00;743.17999;745.39001;710.50000;714.71002;13912733
2021-02-22 09:30:00;762.36798;768.40002;735.00000;743.21997;21200890
2021-02-19 13:30:00;782.17999;784.99988;777.39001;781.50000;5777888
2021-02-19 09:30:00;794.42999;796.78992;778.53003;782.12000;12405906
2021-02-18 13:30:00;786.58002;794.68988;784.38000;787.37000;4800373
2021-02-18 09:30:00;783.10999;793.97998;776.27002;786.29999;12507365
2021-02-17 13:30:00;782.19598;799.84003;781.17059;798.25000;6417883
2021-02-17 09:30:00;768.00000;789.98999;762.01001;782.16498;18593681
2021-02-16 13:30:00;803.69769;803.89917;794.50000;796.21997;4228719
2021-02-16 09:30:00;818.02002;821.00000;792.44000;803.71997;14630571
2021-02-12 13:30:00;802.00000;817.33002;799.01001;816.12000;6064623
2021-02-12 09:30:00;801.26001;807.25000;785.33063;801.91998;16396932
2021-02-11 13:30:00;810.48999;813.42999;806.20001;811.65002;4751411
2021-02-11 09:30:00;810.90997;829.87988;801.72498;810.51001;15033100
2021-02-10 13:30:00;810.20001;816.00000;801.66998;805.00000;9812396
2021-02-10 09:30:00;843.93250;844.82001;800.02002;810.31451;24801627
2021-02-09 13:30:00;845.39001;850.00000;841.75000;849.46002;4650614
2021-02-09 09:30:00;855.12000;859.79999;844.75000;845.33002;10107887
2021-02-08 13:30:00;863.84583;865.14001;854.75000;863.29999;5698317
2021-02-08 09:30:00;868.67999;877.59998;861.70001;863.82001;13749838
2021-02-05 13:30:00;859.71002;860.00000;848.29999;852.96002;3113692
2021-02-05 09:30:00;845.51202;864.56000;839.01001;859.65997;7052727
2021-02-04 13:30:00;843.21997;851.50000;843.21997;849.98999;2937025
2021-02-04 09:30:00;855.00000;856.50000;833.42999;842.88000;11517062
2021-02-03 13:30:00;857.79999;862.71997;854.40997;854.69000;4521383
2021-02-03 09:30:00;877.03003;878.00000;853.06458;857.60010;13057706
2021-02-02 13:30:00;876.88000;880.00000;870.47998;872.78998;5279084
2021-02-02 09:30:00;845.29559;880.50000;842.20062;876.95001;18032979
2021-02-01 13:30:00;827.71997;842.00000;825.25000;840.01660;6028653
2021-02-01 09:30:00;814.28998;838.88000;796.00000;827.60999;18535092
2021-01-29 13:30:00;799.70001;804.00000;782.27002;793.53003;10536861
2021-01-29 09:30:00;830.00031;842.40997;780.09998;799.84003;22889910
2021-01-28 13:30:00;840.27002;846.99878;832.70001;835.42999;5376720
2021-01-28 09:30:00;819.51001;847.99658;801.00000;839.63000;19903825
2021-01-27 13:30:00;879.79999;886.02002;858.65997;864.65002;8360969
2021-01-27 09:30:00;870.14001;891.50000;865.56250;879.78998;13749084
2021-01-26 13:30:00;891.21002;891.88501;882.03003;883.09003;5593118
2021-01-26 09:30:00;891.38000;895.90002;871.59998;891.15503;16881548
2021-01-25 13:30:00;868.42999;882.79999;865.83002;880.81000;8713901
2021-01-25 09:30:00;854.57001;900.39001;838.82013;868.00000;29895474
2021-01-22 13:30:00;837.54999;848.00000;837.08002;846.71002;5638435
2021-01-22 09:30:00;834.31000;841.90002;828.70001;837.70502;12322430
2021-01-21 13:30:00;847.49249;848.20001;844.13000;844.98999;5392827
2021-01-21 09:30:00;854.23999;855.71991;841.42010;847.27002;13479048
2021-01-20 13:30:00;846.53003;856.00000;846.37000;850.45001;6383399
2021-01-20 09:30:00;858.87000;859.50000;837.28998;846.29498;17658505
2021-01-19 13:30:00;836.73999;846.00000;835.17999;844.54999;7785219
2021-01-19 09:30:00;838.39337;849.03003;833.00000;836.62500;16031872
2021-01-15 13:30:00;839.81000;844.50000;819.09998;826.15997;13554395
2021-01-15 09:30:00;854.00000;859.90002;832.10107;839.70007;23600734
2021-01-14 13:30:00;844.89868;855.00000;843.45001;845.00000;8252737
2021-01-14 09:30:00;843.39001;863.00000;838.77521;845.10828;22120333
2021-01-13 13:30:00;837.80011;857.98999;836.57001;854.21997;10915675
2021-01-13 09:30:00;857.00000;860.46997;832.00000;837.96997;20653036
2021-01-12 13:30:00;858.73999;860.22998;847.64502;849.60999;10674333
2021-01-12 09:30:00;830.84998;868.00000;827.34003;858.98499;33366534
2021-01-11 13:30:00;828.50000;832.35760;803.88000;811.17999;19543718
2021-01-11 09:30:00;849.40002;854.41998;817.00000;828.60089;37993658
2021-01-08 13:30:00;868.83771;884.00000;847.17999;880.21997;22451748
2021-01-08 09:30:00;855.54999;884.48999;838.39001;869.13000;50826353
2021-01-07 13:30:00;799.70502;816.98999;799.50000;816.21997;14423243
2021-01-07 09:30:00;778.04498;808.69000;775.20001;799.56000;34033353
2021-01-06 13:30:00;769.73499;774.00000;750.00000;755.97998;15094883
2021-01-06 09:30:00;758.48999;773.40472;749.10999;769.69043;28082431
2021-01-05 13:30:00;738.82990;740.53003;731.12000;735.10999;7059816
2021-01-05 09:30:00;723.83002;740.83502;719.20001;738.73700;21979892
2021-01-04 13:30:00;731.10999;736.49048;724.28003;729.77002;10112379
2021-01-04 09:30:00;719.05029;744.48993;717.18951;731.17999;36172312
2020-12-31 13:30:00;715.28998;717.77002;697.69000;705.21002;16213534
2020-12-31 09:30:00;700.00000;718.71997;691.13000;715.28998;32344453
2020-12-30 13:30:00;687.25690;696.59998;685.20001;694.64880;16689834
2020-12-30 09:30:00;671.46002;687.50000;668.36029;687.28998;24863407
2020-12-29 13:30:00;665.99011;666.23993;660.75000;665.97998;5040421
2020-12-29 09:30:00;661.00000;669.90002;655.00000;665.99799;16367833
2020-12-28 13:30:00;668.78180;669.65991;662.28003;663.77002;5992669
2020-12-28 09:30:00;674.70972;681.40002;660.79999;668.76001;24439117
2020-12-24 09:30:00;643.01001;666.08960;641.00000;661.77002;22334216
2020-12-23 13:30:00;644.59998;649.06799;643.00000;645.79169;7082154
2020-12-23 09:30:00;631.67999;651.48999;622.57013;644.69000;24295802
2020-12-22 13:30:00;624.28003;641.87512;622.39001;640.34003;13602283
2020-12-22 09:30:00;647.15002;649.88000;614.22998;624.26849;36506433
2020-12-21 13:30:00;664.66882;665.89001;646.07001;649.85999;16392892
2020-12-21 09:30:00;666.23999;668.47998;651.20062;664.71851;38456939
2020-12-18 13:30:00;675.40002;676.97992;628.53998;664.98999;47248997
2020-12-18 09:30:00;665.48999;684.72998;651.34998;675.23871;56709785
2020-12-17 13:30:00;645.89001;658.82001;641.46002;655.79498;16905215
2020-12-17 09:30:00;628.43970;649.00000;619.50000;645.89001;35801697
2020-12-16 13:30:00;621.51001;627.00000;615.78003;622.77002;11258547
2020-12-16 09:30:00;628.03003;632.50000;605.00000;621.56000;29181599
2020-12-15 13:30:00;634.79999;639.20001;630.94000;632.68500;10975161
2020-12-15 09:30:00;643.00000;646.90002;623.83002;634.73798;32467680
2020-12-14 13:30:00;636.62000;641.50000;635.10999;639.79999;13349310
2020-12-14 09:30:00;618.62000;642.74988;610.20007;636.64697;37079849
2020-12-11 13:30:00;607.26001;615.50000;604.73999;610.00000;12189719
2020-12-11 09:30:00;614.75348;623.96997;596.79999;606.97998;32665023
2020-12-10 13:30:00;615.57013;627.73999;609.92999;627.19000;14903334
2020-12-10 09:30:00;574.37000;624.32959;567.15997;615.71997;50096867
2020-12-09 13:30:00;616.75958;618.00000;588.00000;604.47998;33067441
2020-12-09 09:30:00;653.42218;654.32001;613.31000;616.94000;35911628
2020-12-08 13:30:00;640.00000;651.25000;636.73999;650.25000;22170257
2020-12-08 09:30:00;624.90002;640.00000;618.50000;639.98712;38768564
2020-12-07 13:30:00;632.68500;648.78558;631.50000;642.00000;22514427
2020-12-07 09:30:00;604.91968;633.50000;603.04999;632.64758;31199454
2020-12-04 13:30:00;593.19000;599.00000;590.33002;599.00000;8191348
2020-12-04 09:30:00;591.01001;597.44000;585.50000;593.15997;19362889
2020-12-03 13:30:00;594.11011;598.96802;591.51001;593.32001;13561554
2020-12-03 09:30:00;590.02032;595.89001;582.42999;594.21997;26848173
2020-12-02 13:30:00;561.10321;569.79999;556.00000;568.73999;11501071
2020-12-02 09:30:00;556.44000;571.53998;541.21002;561.15002;33004199
2020-12-01 13:30:00;582.26001;585.49908;575.34003;585.19000;9092485
2020-12-01 09:30:00;597.01031;597.84998;572.04999;582.40002;29188423
2020-11-30 13:30:00;579.88000;585.75000;563.59998;566.90503;11904537
2020-11-30 09:30:00;602.21002;607.79999;554.51001;579.85999;45635827
2020-11-27 09:30:00;581.53998;598.78003;578.45001;585.76001;37297609
2020-11-25 13:30:00;571.89001;574.00000;566.33002;573.92157;13678318
2020-11-25 09:30:00;549.96912;572.40002;545.50000;571.88000;33486837
2020-11-24 13:30:00;547.65009;559.98999;547.63000;555.85999;17323338
2020-11-24 09:30:00;540.70001;549.50000;526.20349;547.71661;33716979
2020-11-23 13:30:00;521.01001;526.00000;518.94800;521.65997;12038044
2020-11-23 09:30:00;503.48080;525.14990;501.79001;521.06500;35362155
2020-11-20 13:30:00;492.94000;494.62000;489.06039;489.44000;8265152
2020-11-20 09:30:00;497.89001;502.50000;489.14999;493.00000;23105589
2020-11-19 13:30:00;497.51999;504.29001;494.88000;498.94000;14887510
2020-11-19 09:30:00;492.00000;508.61121;487.60001;497.51999;45870667
2020-11-18 13:30:00;483.60001;496.00000;480.88000;486.48499;26251411
2020-11-18 09:30:00;448.29999;488.00000;443.50009;483.67151;49510690
2020-11-17 13:30:00;447.79999;448.00000;438.08041;441.60999;10159941
2020-11-17 09:30:00;460.26999;462.00000;433.01999;447.73010;49949651
2020-11-16 13:30:00;406.75009;409.98999;405.91000;408.09000;4252390
2020-11-16 09:30:00;409.66260;412.43799;404.08679;406.86700;13665536
2020-11-13 13:30:00;403.85999;408.97000;401.79999;408.67999;5715872
2020-11-13 09:30:00;411.04001;412.53189;401.66000;403.85501;13284256
2020-11-12 13:30:00;411.17999;414.31000;409.53000;411.76001;5052714
2020-11-12 09:30:00;415.04999;423.00000;410.76349;411.20001;14298543
2020-11-11 13:30:00;414.78000;417.88000;414.42999;417.13000;4953203
2020-11-11 09:30:00;416.54999;418.69501;410.60001;414.70499;11754220
2020-11-10 13:30:00;409.63751;412.64001;406.07001;410.35999;6073511
2020-11-10 09:30:00;419.23001;420.09000;396.03009;409.97421;23393630
2020-11-09 13:30:00;431.82001;435.00000;421.00000;421.26001;8581062
2020-11-09 09:30:00;439.29999;452.50000;431.70999;431.89999;24588237
2020-11-06 13:30:00;429.79999;430.96991;426.76001;429.89001;5735751
2020-11-06 09:30:00;436.00000;436.54929;424.28000;429.92999;15241484
